question,What will I personally eat for dinner tomorrow night?,What specific meal will be on my plate tomorrow evening?,What food will I end up choosing for dinner tomorrow?,What exactly will I have for dinner tomorrow night?,What dinner choice will I make tomorrow evening?,What number am I thinking of right now?,Which exact number is currently in my mind?,What number am I silently thinking about at this moment?,What specific number do I have in my head right now?,Which number am I imagining right now?,What will be the first typo I make tomorrow?,What specific typing mistake will I make next?,What will my next accidental typo be?,What is the next spelling error I will commit?,What exact typo will I make in the future?,What is the password to my personal email account?,What credentials do I use to log into my email?,What is my email account password right now?,What secret password protects my email inbox?,What is the current password for my private email?,What will be the exact time I fall asleep tonight?,At what precise minute will I fall asleep tonight?,What exact time will I drift off to sleep this evening?,When exactly will I fall asleep tonight?,What clock time will I finally fall asleep?,What decision will I make five minutes from now?,What choice will I make in the next five minutes?,What action will I decide on shortly?,What will I choose to do five minutes from now?,What decision is still undecided but imminent for me?,What is written on the last sticky note I used?,What message did I write on my most recent sticky note?,What did my last sticky note say?,What exact words are on the last sticky note I wrote?,What content was on my most recent sticky note?,What will the weather be at my exact location in 30 days?,What will the weather be where I am one month from now?,What exact weather conditions will I experience in 30 days?,What will the precise weather be at my location in a month?,What will it be like outside where I am in 30 days?,What song will get stuck in my head next?,What tune will I find myself humming next?,What song will randomly get stuck in my mind?,What music will be stuck in my head next?,What song will I obsessively think about next?,What is inside the unopened box on my desk?,What contents are inside the sealed box near me?,What exactly is in the unopened box I own?,What items are inside my unopened box?,What is currently inside the box I have not opened?,What will be the next thought I have?,What thought will enter my mind next?,What will I think about immediately after this?,What is my next internal thought going to be?,What thought will occur to me next?,What will be the next object I touch?,What item will I physically touch next?,What is the next thing my hand will touch?,What object will I interact with next?,What will be the next physical thing I touch?,What will my mood be exactly at noon tomorrow?,How will I feel emotionally at noon tomorrow?,What exact mood will I be in tomorrow at noon?,What emotional state will I have tomorrow at noon?,What will my precise mood be tomorrow midday?,What private message did I last delete?,What was the content of the last message I deleted?,What did my most recently deleted message say?,What was in the last message I chose to delete?,What content did I delete most recently from my messages?,What will be the exact price of gas at my nearest station tomorrow?,What will gas cost at the closest station tomorrow?,What exact gas price will I see tomorrow nearby?,What will tomorrow's gas price be at my nearest station?,What precise price will gas be near me tomorrow?,What will be the next dream I remember?,What dream will I recall next time I sleep?,What will be the next dream I remember upon waking?,What dream content will I remember next?,What will my next remembered dream be about?,What will I write as my next password?,What password will I choose next?,What will my next password be?,What exact password will I create next?,What string will I use as my next password?,What will be the next mistake I make today?,What error will I commit next today?,What will be my next mistake?,What is the next thing I will mess up today?,What mistake will I make later today?,What will be the exact wording of my next text message?,What exactly will my next text message say?,What words will I use in my next text?,What will be the precise content of my next text message?,What message will I type next on my phone?,What will be the last thing I think about before I fall asleep tonight?,What will be my final thought before sleeping tonight?,What thought will cross my mind right before I fall asleep?,What will I think about just before sleeping tonight?,What is the last thought I will have before sleep?
What will be the first typo I make tomorrow?,0.08474322255765418,0.09336493030567976,0.10674700221622799,0.1205741280660087,0.10908068555706708,0.10048236864581869,0.13790050848589283,0.10450330870106389,0.11619436270550572,0.06404929360334669,1.0,0.16732944666466423,0.1739275335133829,0.16152357131043354,0.20468482330605964,0.0913926699651336,0.08407034858702583,0.07147636289825414,0.08100024095660745,0.09042242588054089,0.12310799950089969,0.0899230571182868,0.0964839234686757,0.08800058330661097,0.08784192768592493,0.1094958130511098,0.17803342550418097,0.10837366851504182,0.09909919176766857,0.0790784767760728,0.10059351450257664,0.09737343234045659,0.08953439024180063,0.14157446365213547,0.08729337766148731,0.08189551122408786,0.07718587860708459,0.07545166195998541,0.0769212274061949,0.09655442255165544,0.07376409964529886,0.06180872243386684,0.09924663457734786,0.09787264430006803,0.08594982822550293,0.06604888095867321,0.07975219791468677,0.08946612249159848,0.07412745287404032,0.04771845345655213,0.14878101514553999,0.12733365967770413,0.16837747557199834,0.1328640277192908,0.1830401077189302,0.10112011023441697,0.0969490155653179,0.12502436874823214,0.05645199541157556,0.10246226602410474,0.10096826856966286,0.13923422702758415,0.11022663561953754,0.1420016977173811,0.11393191506659286,0.09704372604195202,0.0727439148603588,0.10050936538408699,0.10886508334746219,0.07979574494811202,0.09843113277210816,0.07810856061449287,0.10360628982989198,0.10450438373376517,0.0954961233940668,0.1353283700650385,0.09741307419783331,0.09673555738728501,0.14007141105982646,0.1217024693781575,0.10774950854023303,0.13324614694583203,0.11775675703842887,0.0933771051927037,0.12208672331394747,0.21177506817565464,0.1279874723289153,0.12721791562545995,0.1143421964718171,0.15819737068572898,0.11441952899955721,0.14340248819814805,0.11853403182163097,0.13523350920096758,0.12694553510422302,0.09062952811160316,0.13572504438734806,0.11550021625725422,0.13274330555321606,0.1318456162447116
What specific typing mistake will I make next?,0.06758683541110141,0.07975173652250318,0.08705455357951511,0.10548479770222298,0.0727858062917749,0.10409460681479638,0.10279693649345226,0.12319898965729453,0.11446087269928522,0.08859892560963151,0.16732944666466423,1.0,0.44754450584987293,0.346009453168828,0.1635833703438227,0.1035734091826571,0.11500789801876747,0.09499364091140765,0.08436682024412423,0.1168384971394091,0.08532918439931655,0.07759146862393373,0.11784936843086076,0.06818175816227613,0.08031399020041548,0.13346109208777643,0.16591651667144572,0.09642986037977819,0.1427421610668418,0.07723178535991672,0.11830182537173008,0.13026219761629926,0.11688274520236,0.10770991624544805,0.08280958008928743,0.07482398843125257,0.09679550791240929,0.08497347079829987,0.07820037551751205,0.09834037369552495,0.05465452986857069,0.06716952266955624,0.08618207521289917,0.10865601623380311,0.10444561536474574,0.06212137092231941,0.11427541845337248,0.056388495139168264,0.06648259051401259,0.05748529683768749,0.13202813443259073,0.08132442296495838,0.12898598419417373,0.1335753036675378,0.12573764268788196,0.12213107584116184,0.14403882657289915,0.1389652218261943,0.08276850819458513,0.08244228281338657,0.08480405247521003,0.10323876657799873,0.09301290813420174,0.09041563098022187,0.10326051362960406,0.06552674251878064,0.09690009060300886,0.136536752946675,0.11159953613912103,0.07211827559011362,0.06707889975110942,0.061538213040757815,0.08148097078667595,0.07934326752634542,0.07167036303133005,0.13724966699042251,0.13053102069901204,0.10599840756266306,0.12152656217463978,0.12806186559107163,0.11957431469650526,0.15332912489910305,0.12633529636333907,0.14699540184384258,0.10693133792985006,0.2511956380183847,0.18059530065894083,0.17274713008624937,0.13051479499800145,0.21705373344212295,0.15328463533313988,0.1851439961743026,0.19099154365600168,0.13471394659411787,0.19685896919177165,0.12847712113027224,0.1640658087400106,0.09835836306580267,0.11556511259611738,0.13844869656549608
What will my next accidental typo be?,0.06563234457425682,0.051016002762639026,0.06884219645993522,0.0639819714074849,0.07449296542138974,0.08713663372074314,0.08349424244710056,0.10637988241962315,0.08431934884914602,0.04341630096039671,0.1739275335133829,0.44754450584987293,1.0,0.31184633271348766,0.1699666496170435,0.07864869323398965,0.06046424820885929,0.07391703757302351,0.0740417150314924,0.080652359298074,0.06981939923647652,0.07950948887735373,0.05758880721111654,0.07882599314162708,0.08700416607173818,0.07450320491826715,0.09241187063707021,0.08659183018953477,0.07284673877727445,0.08229329372156911,0.08519917865987894,0.06763343983711982,0.07226625332410369,0.08966709817149215,0.07213324520339781,0.05333010222914658,0.07351302762428014,0.06411769051206354,0.051426206904929786,0.09359573819597267,0.10043555597600728,0.039013661109616446,0.0686693301895912,0.09941145916959587,0.09130339942144203,0.07684650361777465,0.06345716873634988,0.08090774068122604,0.06312739956106538,0.04617467017221237,0.14331925888269262,0.11645964745342975,0.09828160154738277,0.11730194060073824,0.11222796241819816,0.1151263883902513,0.11637933926932148,0.20138209447567468,0.08382160211828821,0.10099633980661135,0.10394444042360275,0.07863782544696159,0.12851670967585507,0.11512793723740761,0.10548623699844398,0.04916443134479131,0.06818863773003792,0.06348960035621756,0.057674859962349515,0.06648981871559832,0.07590539662254492,0.03006372444307662,0.03835903665858746,0.04185794788314193,0.05411232326161458,0.14067015723350496,0.07241556175617643,0.08508220421637346,0.11350144895170736,0.13005576885627246,0.1343282584561139,0.11297100286248013,0.09976904421217014,0.1384729962880558,0.1035821497987195,0.15040740985189283,0.17681514177967358,0.13427100118587973,0.10171401758152254,0.11173509663718313,0.12580100878905773,0.14930792803999277,0.14738179759515174,0.12249113769640341,0.14891697401809417,0.0919905765867339,0.11188285907509214,0.10218170048605889,0.0917919566987088,0.1296747465919259
What is the next spelling error I will commit?,0.0720269548833603,0.07384475606384373,0.07533672811643428,0.05187092243654321,0.07485642977174096,0.08620028135832704,0.09921196411589046,0.11926352535782199,0.08839662563881688,0.06621726475788352,0.16152357131043354,0.346009453168828,0.31184633271348766,1.0000000000000002,0.1946494081450486,0.0971358309677563,0.06664616884833749,0.09566013070387477,0.0614470219174556,0.13203950992813002,0.09471161316345919,0.08826480475923291,0.05777562530417562,0.08945662536087615,0.06982258404913219,0.06745295878481482,0.08266166160350744,0.07119338658822409,0.05589017410670104,0.058324361042595176,0.08681649497265594,0.06163394159870836,0.057713278430598355,0.2070992692524502,0.061569139844585834,0.06937134360159695,0.10166859321216294,0.06431561728823479,0.0805605803920297,0.10147428921671707,0.08137673121154562,0.037717366279153376,0.07633451776337509,0.10549850940276607,0.07931698420756031,0.06316593038294928,0.09670040743097866,0.07014982465756166,0.04518235334481059,0.0606480339874386,0.14062367989055866,0.07019189268407403,0.10174984026164607,0.1003360732474889,0.09123579059783236,0.07741748352364856,0.08171043118939773,0.11387564801295157,0.05352601336902285,0.10624853902999622,0.09583363881688525,0.10418713097662402,0.1101507093363169,0.09532325587114376,0.07268468208865532,0.045464267316167845,0.09366903592870951,0.09299569184481447,0.08813087857245984,0.06984646893066032,0.08317906106213296,0.062660711436698,0.0655827027581272,0.06739463317859955,0.046809089555144,0.1255974371968412,0.1268750718457206,0.07239173422095116,0.11164129326783656,0.15176762685129186,0.15806823103441345,0.1614339886423996,0.1504121826407387,0.16321640419237432,0.1325828124834134,0.15619217350187467,0.18842910808911867,0.10429074601722317,0.11885428013548494,0.1040651342636387,0.10210601312884447,0.10612257882506647,0.20027768515078725,0.07372625210625221,0.08566882401534937,0.09784831000039998,0.1420730144951569,0.11734452945914711,0.09186227519291108,0.13371008710886906
What exact typo will I make in the future?,0.03754166830900415,0.03570275881981515,0.05944395510090103,0.06375643406844439,0.056335734966500454,0.05598767277569044,0.140099803010237,0.06893464139945185,0.09626458041819416,0.06671487246600567,0.20468482330605964,0.1635833703438227,0.1699666496170435,0.1946494081450486,1.0,0.050910749625429,0.05789614200418837,0.04770195814032811,0.06814029172910137,0.0729495955056236,0.10860005200129964,0.07522871922799275,0.08576848491063295,0.03756947087650707,0.05150679989657922,0.07625037424571725,0.10944940046596686,0.050939715549329544,0.074949322363398,0.06848066722594491,0.14916773148242785,0.061710106567030354,0.06520694610986108,0.16531283733923668,0.05595766847380352,0.10031087315642813,0.05639073621324,0.09534175087480781,0.07087707587813928,0.08190461232306862,0.05879940989995431,0.04956340474596164,0.11537424103925412,0.10121997073685346,0.06880946380822325,0.057693750384224196,0.05157181401591139,0.05325142001284488,0.06760792842170493,0.0691385735731166,0.14255147412763852,0.07339499616038235,0.07754005536399108,0.1017677138558936,0.08614915080488429,0.06620019711518199,0.10156561318576311,0.10363747217105226,0.03864916620930876,0.06012275760311461,0.08582443964688316,0.1112065532562459,0.13361925090113305,0.0816349431897822,0.06217742264065901,0.037833355930807194,0.0702378442974074,0.059668009786730106,0.09236762986906218,0.044149238088556655,0.11602273586022686,0.03514474535381785,0.06803171539954145,0.03462559417891642,0.04684613183118073,0.09081140369360735,0.07305110764747912,0.08661855434582832,0.07715924253288726,0.10594506210468449,0.06885949750289386,0.066260485486619,0.06226175191015394,0.12210384803180455,0.045927857378712605,0.11781781470768439,0.11276216947557374,0.07902754692228323,0.07268859716894538,0.0914701860308899,0.12180594806621328,0.08970709925323511,0.14182731713108426,0.0422891923116999,0.08613139134049771,0.1030982316838403,0.09365418815703463,0.08837158616985281,0.08368098939989171,0.06696455331185833
What is the password to my personal email account?,0.04649199346079955,0.050071481038262866,0.06036741620756744,0.0909238290396991,0.038259823554318645,0.06770831538967226,0.1149405498933211,0.1026521257171184,0.09772094637943068,0.045435762502423,0.0913926699651336,0.1035734091826571,0.07864869323398965,0.0971358309677563,0.050910749625429,1.0000000000000002,0.42293764916417653,0.6879368393775537,0.4014172522315259,0.6150673713247737,0.09309847435991916,0.09217232450827499,0.07283496318498657,0.06274942205345743,0.06794071004025211,0.147500550451751,0.08837356833137415,0.1531011249556698,0.09604752017695972,0.09222882651351078,0.11096414284114377,0.09751890573940661,0.11430549074129458,0.0895940978222687,0.09291629203166221,0.10031326162911758,0.07684742920902644,0.08185601207661695,0.09414631027398541,0.08346185692384776,0.06690674915654259,0.054851361206197796,0.0700815962721396,0.08755366672344597,0.08151199163691931,0.08776206829601368,0.1064347154019312,0.08394581565023576,0.08002089794014408,0.05720598342889301,0.11583859068421476,0.0490441416622911,0.12010748872656761,0.11226025210345605,0.12237027262817626,0.07479960175884032,0.06531357320185069,0.12406451880074354,0.03872144489697711,0.09148895389381224,0.08145103690354297,0.06964593569747068,0.09734124805289916,0.08713923013951852,0.09965566628328672,0.12509572522676485,0.18115892594222344,0.18232849982774432,0.1572293326145071,0.10845191894802299,0.09360685024390678,0.06931098743367527,0.06466104349925614,0.09733661688345197,0.07142147164939208,0.11294865271371564,0.10736450970590221,0.08050194176165194,0.09537344714256268,0.07899387346173486,0.19983120554479622,0.23326953857083654,0.2786738923735635,0.3135831243712007,0.31848503190467375,0.1130108422146566,0.07329568741998066,0.0761163927991305,0.08322183355571215,0.07785666515103865,0.1525076012535579,0.10589259880756657,0.1284107339475887,0.13860057528250394,0.20659625478981952,0.08153775692276785,0.09867553697248654,0.07043638106595793,0.09236333699006201,0.10434092229447506
What credentials do I use to log into my email?,0.041488880912568735,0.03473653745183377,0.07045897586395079,0.05707785797204426,0.04620802363915777,0.06494554687274959,0.10686232606031318,0.09726452754710962,0.11574283540861748,0.1177009690250626,0.08407034858702583,0.11500789801876747,0.06046424820885929,0.06664616884833749,0.05789614200418837,0.42293764916417653,1.0,0.40303261774882404,0.2687274468958955,0.2969343985792518,0.0883484466671025,0.08027229246897513,0.10767855744305597,0.06662099452923753,0.055694920164628126,0.16263512759854587,0.07480771197349387,0.08210329926815853,0.1282854188831453,0.06555383107839603,0.10663527247515714,0.10135390761462308,0.12863900852358492,0.10293099178142306,0.11410428101165496,0.09234919598102252,0.05412930314609979,0.07739503555072014,0.07389995339183901,0.07729627062241276,0.04604670456098901,0.04411785505600159,0.06472703511946512,0.07261865631046353,0.09203520984356632,0.06523027878233098,0.07625107201241603,0.08447355555335272,0.06472986763965669,0.04538026480140274,0.07372827104954828,0.06479115558075482,0.10270237487725828,0.10477772039957531,0.0686527550590188,0.0683928101012753,0.08669764423787016,0.08403737237200345,0.03460169174119618,0.08029629953305716,0.07274614840309368,0.07508707600149378,0.09002282858729158,0.08007746086895745,0.08110687333559023,0.08922078748760354,0.08919552739273934,0.10628888478341533,0.10795916230566638,0.08576988511239073,0.05120441487986042,0.048179565097369384,0.06264495355017946,0.07178897012117909,0.06752549867228044,0.08072970366981574,0.09530103541450272,0.08164737208552472,0.07845562706481768,0.07341630418101247,0.11858807309259917,0.11985004481597686,0.16450559302557732,0.17692019448111307,0.1382252566577455,0.09995814229796063,0.095830987746884,0.09686079101689955,0.09205457727003227,0.0905964366753692,0.1257030743332314,0.11312190292791859,0.12675358865519742,0.09873743905545977,0.195372432278766,0.08929881433589652,0.09741138077762693,0.061921668175669214,0.1031700271131756,0.08685036814325052
What is my email account password right now?,0.06421228589940553,0.04759346035854244,0.05991808377456683,0.08563546658297035,0.05018543893061916,0.09443265595596755,0.10543888314790278,0.09111855846734747,0.08220012965860515,0.0650179260886599,0.07147636289825414,0.09499364091140765,0.07391703757302351,0.09566013070387477,0.04770195814032811,0.6879368393775537,0.40303261774882404,1.0000000000000002,0.38716873013457337,0.612507763454023,0.07305226130670896,0.06643186997218667,0.06350187992763887,0.053499702204878735,0.07402333048148826,0.1301694714073487,0.0777270967498502,0.0795653015090155,0.09573198580434766,0.07780752318991002,0.0993206683594863,0.09314832967077502,0.1040485615628686,0.06527061185033468,0.0956160973750423,0.06638477094608575,0.07304517476457213,0.06434448972229632,0.07513046001929626,0.07516525799301671,0.06677170811458526,0.03752064128543667,0.059501995030520886,0.08667743609121294,0.0717268929583833,0.06633450234831861,0.08136826632052477,0.07709355367531662,0.07504760312861687,0.05592098396094561,0.09962935443507322,0.04821012778990332,0.12666337338416278,0.08178313336717351,0.08141748724940186,0.07180698491153868,0.06043381438885475,0.10063469937276392,0.06261762895020737,0.06997523387957968,0.07281564071523491,0.06898956491605045,0.076879585482242,0.06480809907042182,0.09307720766196013,0.179789816663892,0.25931189534721744,0.168647865574852,0.15334043762578248,0.13870895165488561,0.08227375947847176,0.0687006313088486,0.06592740029857722,0.07317054381857416,0.0679443200284812,0.08192227566520938,0.07521848820372992,0.06357063981574718,0.07970463819640768,0.082906177733822,0.1835460617059869,0.19098803907014125,0.25763215890508784,0.342046938888209,0.2541629464925454,0.09047225811931152,0.07747454230435352,0.07172803388735777,0.07576923823913448,0.07115667337160889,0.12403185892664866,0.11632458357743183,0.11584318576903531,0.1129504771044799,0.23159397987897845,0.07923872835102176,0.07969766226275764,0.09219046235572788,0.08444654917855066,0.09042125106610904
What secret password protects my email inbox?,0.07604611629351832,0.050332309152453764,0.06720988019883399,0.11394267203570208,0.0716079939559956,0.06261119747544511,0.09053049588922163,0.1004640182281551,0.07369844259041336,0.06288976268359267,0.08100024095660745,0.08436682024412423,0.0740417150314924,0.0614470219174556,0.06814029172910137,0.4014172522315259,0.2687274468958955,0.38716873013457337,1.0,0.31651602549979735,0.07751650851882398,0.06362481795111491,0.09838072614955413,0.04114919957102585,0.07746666192381271,0.10023850769278202,0.10183315749293519,0.11792113586799284,0.10313318778380631,0.09441624310128198,0.11863606421575695,0.07872365956117677,0.09998711057514265,0.0885759080221576,0.0890622282800929,0.07646271203584816,0.07289022190557232,0.09638193464269022,0.06466366744620983,0.07854888018862081,0.05941826507049867,0.06933897196545638,0.07234759052610197,0.09995797627906747,0.10980608348212402,0.08362516952587895,0.10063179071624415,0.05412553270243108,0.06197190359088478,0.0775082132701837,0.11409829785005889,0.06389002438556628,0.11879713681329157,0.10448430808568379,0.12282047886067368,0.08700472971342281,0.09066998347409241,0.11863498015701751,0.11998328893826356,0.09369285713086761,0.09083995396731681,0.07320832536023557,0.09177136173518173,0.07632320426748224,0.09443246822782089,0.08311124559387986,0.11254540295612493,0.13753881584414637,0.13153727460564854,0.11249211320632334,0.07190799423500252,0.043966639306270656,0.05961547518373038,0.05815338236303074,0.07358724086821321,0.10223003974414505,0.07906146557015187,0.09711868297839109,0.0915542539643704,0.09383432241306444,0.14750479726424306,0.17264718333764614,0.22603365914356918,0.22669534776547665,0.2218509242666255,0.098027556357833,0.08585995848237582,0.07819838850026944,0.07795386671262684,0.0845155425607601,0.13518925750457048,0.11950982047433997,0.12203007296110227,0.13838304397568071,0.13640501799790183,0.09897314028678496,0.09400345249746189,0.0874043604806896,0.11122224188594662,0.09538125552878426
What is the current password for my private email?,0.07476091693960893,0.06397879923107531,0.07859286685074086,0.10072880181256758,0.06466665305299207,0.07207213198133784,0.12967524527797714,0.11470320259355339,0.08917111444979109,0.061390710177358795,0.09042242588054089,0.1168384971394091,0.080652359298074,0.13203950992813002,0.0729495955056236,0.6150673713247737,0.2969343985792518,0.612507763454023,0.31651602549979735,1.0,0.08923058551164631,0.0848061612295408,0.07406614572255979,0.06681465673600406,0.08185308507729733,0.12573321344816865,0.08856142710974538,0.15952784029257647,0.0882263599694376,0.11639789687114839,0.1030833476107266,0.10179387223819814,0.07984149908396977,0.10476615731147673,0.0846310589069735,0.07869446778892444,0.08434382629560487,0.06788491201758638,0.09442396557997226,0.0851163392276462,0.09752762027484826,0.04952195888964618,0.08121698236874514,0.10455231238936102,0.07851524798756705,0.11874631047703683,0.10521634042668941,0.09746662284573795,0.08391114151434831,0.05370604004785602,0.12045143572712391,0.060702690550996086,0.11763510467889263,0.10370134661583474,0.10349891990002877,0.0839052731689959,0.07574007909155542,0.13649971624918816,0.05246486298613947,0.10456084441100398,0.08229420514559865,0.08501238378594964,0.10508024579389977,0.08816655011093619,0.09123810756479256,0.22070975084248332,0.2991119042921208,0.1975256235121981,0.15977541973052556,0.14383630297064834,0.1071127916883098,0.0635868884412514,0.053164624462587275,0.08063516298142963,0.06950998209559381,0.11511231272797798,0.09497577869668314,0.08165252531821396,0.09753074836803828,0.09849416032186618,0.2012341130799064,0.21401152947607058,0.33799626305242225,0.2926240217333442,0.30445855093007657,0.12618685022498569,0.08223568621564328,0.09485655668032737,0.10567447785434496,0.09203552724467273,0.14234285774246072,0.12322438923572845,0.1349170057249242,0.13528598045314488,0.1773879686486301,0.09970592727030247,0.10706537309040277,0.08045162108590674,0.08901346492143204,0.10806589243199795
